date,product_id,sales,category,region,price,discount,rating,views,clicks,cost_price,selling price,predicted price,country
2074-08-20,P006,74,C,North,54.05,2.45,5,2703,27,51.6,52.725775,54.04999999989391,Bhutan
2074-08-21,P012,94,E,North,40.46,17.12,4,954,319,23.34,33.533248,40.45999999992173,Nepal
2074-08-22,P015,97,C,East,50.45,5.15,3,4541,441,45.3,47.851825000000005,50.45000000006701,Thailand
2074-08-23,P015,91,B,East,79.83,6.96,4,2761,363,72.87,74.273832,79.8299999999926,Bangladesh
2074-08-24,P003,100,E,East,92.5,21.84,1,1300,153,70.66,72.298,92.50000000009244,Thailand
2074-08-25,P004,88,E,West,19.45,5.08,4,631,318,14.37,18.46194,19.44999999983021,Afghanistan
2074-08-26,P005,88,B,East,36.97,7.25,5,646,159,29.72,34.289675,36.96999999984665,Bangladesh
2074-08-27,P006,79,C,East,27.02,3.68,2,3413,495,23.34,26.025664,27.02000000015893,Thailand
2074-08-28,P006,73,B,South,49.19,4.92,2,2283,58,44.27,46.769852,49.19000000003749,Sri Lanka
2074-08-29,P017,107,A,West,57.74,21.2,2,153,125,36.540000000000006,45.499120000000005,57.74000000004512,Afghanistan
2074-08-30,P008,100,E,West,74.92,19.28,1,4682,413,55.64,60.475424,74.9200000001469,Afghanistan
2074-08-31,P019,75,D,North,88.81,23.41,5,3934,412,65.4,68.019579,88.80999999986474,India
2074-09-01,P020,90,B,South,58.79,12.75,1,2585,266,46.04,51.294275,58.7900000000912,Indonesia
2074-09-02,P013,88,E,East,53.99,25.49,3,4492,251,28.500000000000004,40.227949,53.99000000012615,Bangladesh
2074-09-03,P015,86,E,West,61.82,7.38,4,1047,131,54.44,57.257684,61.8199999998596,Iran
2074-09-04,P017,85,B,North,89.96,19.41,1,4960,176,70.55,72.498764,89.96000000012953,India
2074-09-05,P017,92,D,South,68.37,21.66,3,846,426,46.71000000000001,53.561058,68.36999999996786,Sri Lanka
2074-09-06,P002,97,E,East,80.86,27.34,3,1332,363,53.52,58.752876,80.85999999997395,Myanmar
2074-09-07,P003,93,A,South,74.75,13.97,3,541,178,60.78,64.307425,74.74999999990644,Sri Lanka
2074-09-08,P009,87,A,South,93.12,3.5,5,2546,240,89.62,89.8608,93.11999999985964,Maldives
2074-09-09,P006,87,A,East,83.52,30.63,5,1677,444,52.89,57.93782399999999,83.51999999994058,Myanmar
2074-09-10,P001,98,D,North,40.71,13.14,4,1567,288,27.57,35.360706,40.70999999992167,Bhutan
2074-09-11,P019,93,C,East,86.89,9.35,1,207,430,77.54,78.765785,86.89000000014681,Myanmar
2074-09-12,P004,89,A,West,52.07,13.48,3,3155,25,38.59,45.050964,52.07000000003175,Pakistan
2074-09-13,P013,88,B,East,86.25,3.34,2,1405,271,82.91,83.36925,86.25000000007694,Bangladesh
2074-09-14,P020,92,C,South,91.52,64.77,1,3230,276,26.75,32.242496,91.5200000002138,Sri Lanka
2074-09-15,P008,84,B,North,71.67,8.92,2,1360,276,62.75,65.277036,71.67000000003475,Bhutan
2074-09-16,P005,97,D,East,74.7,18.5,1,1926,467,56.2,60.880500000000005,74.7000000001465,Thailand
2074-09-17,P010,78,A,West,22.7,8.46,1,2935,203,14.239999999999998,20.77958,22.700000000079385,Iran
2074-09-18,P020,84,E,North,39.15,23.96,2,3127,145,15.189999999999998,29.76966,39.150000000075735,India
2074-09-19,P019,95,A,South,60.2,2.02,3,4963,438,58.18,58.98396,60.199999999876354,Sri Lanka
2074-09-20,P012,77,D,East,10.32,1.52,4,2683,228,8.8,10.163136,10.319999999982745,Thailand
2074-09-21,P001,73,A,North,86.26,43.37,5,4286,106,42.89000000000001,48.84903800000001,86.26000000013104,Bhutan
2074-09-22,P009,89,A,North,43.25,2.69,1,4998,43,40.56,42.086575,43.25000000018271,Bhutan
2074-09-23,P016,71,A,South,75.11,23.12,2,3730,241,51.99,57.744568,75.11000000002883,Maldives
2074-09-24,P017,75,D,North,79.24,14.59,4,1698,268,64.64999999999999,67.678884,79.23999999993643,Nepal
2074-09-25,P018,96,A,North,59.33,29.05,4,4644,263,30.28,42.094635,59.33000000002057,India
2074-09-26,P014,86,E,West,81.12,3.63,5,146,201,77.49000000000001,78.17534400000001,81.11999999977638,Afghanistan
2074-09-27,P017,101,E,North,71.42,15.41,1,328,153,56.010000000000005,60.414178,71.42000000011268,India
2074-09-28,P001,76,C,East,42.39,4.97,3,225,111,37.42,40.283217,42.389999999891295,Bangladesh
2074-09-29,P015,87,C,West,83.45,15.73,5,3956,313,67.72,70.32331500000001,83.44999999978955,Afghanistan
2074-09-30,P019,92,C,West,67.24,5.2,1,496,29,62.03999999999999,63.74352,67.24000000009946,Iran
2074-10-01,P002,77,C,East,24.42,9.36,1,1955,197,15.060000000000002,22.134288,24.420000000151862,Bangladesh
2074-10-02,P014,99,E,West,79.55,7.76,2,3292,301,71.78999999999999,73.37692,79.54999999996147,Iran
2074-10-03,P002,93,C,South,70.86,10.9,3,4463,356,59.96,63.13626,70.8600000001193,Sri Lanka
2074-10-04,P015,72,B,South,35.62,10.61,3,1731,237,25.01,31.840718,35.61999999998322,Sri Lanka
2074-10-05,P001,88,D,East,85.78,75.82,4,1399,334,9.960000000000008,20.741603999999995,85.78000000002632,Bangladesh
2074-10-06,P001,92,D,North,43.66,7.6,1,4520,427,36.06,40.34184,43.6600000002855,Nepal
2074-10-07,P012,82,E,West,59.75,11.11,2,2191,173,48.64,53.111775,59.74999999997509,Pakistan
2074-10-08,P015,74,D,East,40.88,5.81,3,194,52,35.07,38.504872000000006,40.88000000003318,Myanmar
2074-10-09,P018,91,D,West,75.19,22.21,3,1560,89,52.98,58.490301,75.1899999999547,Pakistan
2074-10-10,P015,110,A,South,62.31,8.14,5,1856,419,54.17,57.237966,62.309999999861205,Sri Lanka
2074-10-11,P007,84,C,South,52.33,31.54,5,1324,43,20.79,35.825118,52.32999999987432,Sri Lanka
2074-10-12,P012,104,C,East,11.83,6.37,4,3965,82,5.46,11.076429,11.830000000063796,Bangladesh
2074-10-13,P010,81,A,West,64.65,35.9,3,3531,314,28.750000000000007,41.440650000000005,64.6500000000384,Pakistan
2074-10-14,P002,90,E,South,66.01,9.04,2,2278,38,56.970000000000006,60.04269600000001,66.01000000005027,Maldives
2074-10-15,P002,96,B,West,26.31,22.42,3,3224,162,3.889999999999997,20.411298,26.31000000008633,Iran
2074-10-16,P006,88,E,South,39.91,4.57,1,1976,22,35.34,38.086113,39.91000000008378,Indonesia
2074-10-17,P020,85,B,South,89.09,13.39,2,2435,356,75.7,77.160849,89.09000000001717,Maldives
2074-10-18,P006,96,B,South,59.42,8.81,2,3948,437,50.61,54.185098,59.42000000011723,Sri Lanka
2074-10-19,P010,107,A,South,49.16,3.64,5,3757,459,45.52,47.370576,49.159999999905,Indonesia
2074-10-20,P003,91,E,North,94.24,62.87,5,2681,400,31.37,34.99131200000001,94.2400000000528,Bhutan
2074-10-21,P016,83,C,East,83.08,23.12,3,4412,452,59.96,63.871904,83.08000000009304,Thailand
2074-10-22,P005,86,E,West,18.77,1.38,2,4028,218,17.39,18.510974,18.770000000034607,Pakistan
2074-10-23,P005,113,E,South,87.3,26.77,4,4160,490,60.53,63.92979,87.30000000008684,Maldives
2074-10-24,P010,90,B,South,23.48,6.29,4,1717,27,17.19,22.003108,23.479999999938848,Sri Lanka
2074-10-25,P013,82,B,South,25.73,5.07,2,4481,91,20.66,24.425489,25.73000000000711,Indonesia
2074-10-26,P003,77,C,East,16.78,0.67,2,2177,200,16.11,16.667574000000002,16.780000000091604,Myanmar
2074-10-27,P018,70,C,West,53.32,8.01,4,3093,424,45.31,49.049068,53.319999999805205,Iran
2074-10-28,P019,92,B,East,68.02,12.54,2,3798,420,55.48,59.490292,68.02000000012134,Myanmar
2074-10-29,P006,95,E,East,77.83,19.05,2,2406,101,58.78,63.003385,77.83000000012711,Thailand
2074-10-30,P020,84,B,South,12.41,2.47,3,4967,438,9.94,12.103473,12.40999999985403,Indonesia
2074-10-31,P001,88,D,West,26.01,7.1,2,4366,110,18.910000000000004,24.163290000000003,26.010000000123544,Iran
2074-11-01,P010,76,D,South,65.91,8.19,4,1170,325,57.72,60.511971,65.90999999987008,Sri Lanka
2074-11-02,P010,89,B,East,57.3,10.27,4,2258,30,47.03,51.41529,57.30000000001459,Thailand
2074-11-03,P001,93,C,North,14.62,7.17,4,2766,453,7.449999999999999,13.571746,14.620000000030826,India
2074-11-04,P019,83,B,North,94.19,56.04,1,2926,290,38.15,41.405924,94.19000000023964,India
2074-11-05,P011,105,E,East,78.27,18.23,4,2635,353,60.03999999999999,64.001379,78.27000000000962,Thailand
2074-11-06,P013,80,D,South,42.29,25.39,3,3157,279,16.9,31.552569,42.29000000000645,Maldives
2074-11-07,P017,91,A,South,58.28,6.42,3,839,208,51.86,54.538424,58.27999999999746,Indonesia
2074-11-08,P020,97,C,West,43.68,3.42,3,3229,208,40.26,42.186144,43.67999999987871,Iran
2074-11-09,P018,87,A,West,50.98,3.33,3,398,284,47.65,49.282366,50.97999999996947,Afghanistan
2074-11-10,P004,86,C,North,63.66,4.59,3,1894,390,59.06999999999999,60.738006,63.65999999997766,Nepal
2074-11-11,P015,74,A,South,45.86,8.44,1,1051,397,37.42,41.989416,45.86000000010842,Sri Lanka
2074-11-12,P002,102,A,East,65.86,39.35,5,1263,128,26.51,39.94409,65.85999999992006,Bangladesh
2074-11-13,P006,86,B,South,51.86,25.37,4,1336,209,26.49,38.703118,51.85999999992621,Indonesia
2074-11-14,P009,93,C,South,69.15,28.03,2,545,463,41.120000000000005,49.767255000000006,69.14999999999256,Maldives
2074-11-15,P011,95,D,East,33.6,5.78,5,2203,300,27.82,31.65792,33.5999999999266,Bangladesh
2074-11-16,P020,82,A,North,25.41,17.69,2,1009,117,7.719999999999999,20.914971,25.410000000151555,Bhutan
2074-11-17,P016,86,B,East,11.22,4.44,3,4713,489,6.78,10.721832,11.220000000066488,Myanmar
2074-11-18,P008,101,E,South,64.18,3.07,3,3177,459,61.11000000000001,62.20967400000001,64.1799999999757,Maldives
2074-11-19,P017,77,C,East,98.27,32.69,3,4534,218,65.58,66.14553699999999,98.27000000010142,Myanmar
2074-11-20,P004,109,C,West,47.83,7.26,4,1680,347,40.57,44.357542,47.82999999987694,Afghanistan
2074-11-21,P007,81,D,West,29.14,8.85,5,3082,419,20.29,26.56111,29.13999999985271,Afghanistan
2074-11-22,P011,76,A,West,11.18,0.85,2,4674,365,10.33,11.08497,11.179999999965917,Iran
2074-11-23,P011,89,B,West,56.15,5.51,4,1747,437,50.64,53.056135,56.14999999986658,Afghanistan
2074-11-24,P011,110,A,East,99.34,43.09,1,908,345,56.25,56.534394,99.34000000015963,Thailand
2074-11-25,P015,69,B,North,98.54,44.3,1,4481,53,54.24000000000001,54.88678000000001,98.54000000020574,Nepal
2074-11-26,P005,87,D,North,19.12,12.3,2,657,438,6.82,16.76824,19.12000000001428,India
2074-11-27,P006,93,A,West,83.48,25.25,1,3933,274,58.23,62.401300000000006,83.48000000018564,Afghanistan
2074-11-28,P005,88,E,South,25.6,2.47,3,1895,141,23.130000000000003,24.96768,25.599999999958943,Indonesia
2074-11-29,P009,92,D,East,82.84,46.45,5,3307,479,36.39,44.36082,82.84000000008146,Myanmar
2074-11-30,P011,81,D,South,86.82,55.16,4,1235,488,31.66,38.930088,86.81999999995318,Maldives
2074-12-01,P003,82,C,West,10.7,3.05,1,4307,139,7.649999999999999,10.37365,10.700000000135391,Iran
2074-12-02,P020,86,B,East,31.35,9.45,2,837,336,21.9,28.387425,31.35000000016028,Bangladesh
2074-12-03,P004,77,A,West,15.09,2.86,5,1673,347,12.23,14.658426,15.089999999848056,Afghanistan
2074-12-04,P015,87,B,East,54.9,23.09,5,4539,164,31.81,42.22359,54.90000000000092,Bangladesh
2074-12-05,P018,84,D,West,12.4,0.95,2,3984,310,11.45,12.2822,12.39999999989296,Afghanistan
2074-12-06,P005,83,A,North,66.35,16.24,2,3515,216,50.11,55.57476,66.35000000015845,Nepal
2074-12-07,P011,91,E,East,60.25,27.77,1,524,401,32.480000000000004,43.518575,60.25000000010165,Thailand
2074-12-08,P011,70,B,North,44.15,2.32,2,256,338,41.83,43.12572,44.150000000029735,Nepal
2074-12-09,P004,86,B,West,51.56,19.52,3,1383,37,32.040000000000006,41.495488,51.55999999996117,Pakistan
2074-12-10,P016,111,E,East,99.11,31.89,5,1813,183,67.22,67.503821,99.1099999999628,Thailand
2074-12-11,P011,77,D,South,25.09,2.76,2,1839,28,22.33,24.397516,25.09000000002157,Sri Lanka
2074-12-12,P001,101,B,South,75.79,45.0,1,4837,114,30.790000000000006,41.6845,75.79000000043325,Indonesia
2074-12-13,P013,88,C,East,68.08,20.12,3,881,67,47.96,54.382304,68.0800000000396,Thailand
2074-12-14,P019,82,C,North,69.73,19.4,3,744,153,50.330000000000005,56.202380000000005,69.73000000004106,Nepal
2074-12-15,P006,75,A,West,41.11,11.41,5,1063,257,29.7,36.419349,41.10999999982317,Iran
2074-12-16,P020,89,E,North,29.48,6.91,2,929,259,22.57,27.442932,29.4800000000863,Nepal
2074-12-17,P019,102,D,North,68.57,7.94,2,4660,238,60.63,63.125542,68.5700000000343,India
2074-12-18,P006,84,C,East,92.15,13.54,2,4112,158,78.61000000000001,79.67289000000001,92.1500000001989,Myanmar
2074-12-19,P013,87,A,South,97.84,25.47,1,4816,171,72.37,72.920152,97.84000000015672,Maldives
2074-12-20,P011,98,A,West,53.28,13.73,5,383,171,39.55,45.964656,53.27999999981986,Pakistan
2074-12-21,P019,91,B,North,48.31,11.05,1,2527,163,37.260000000000005,42.971745,48.310000000151824,Nepal
2074-12-22,P007,72,D,South,41.4,8.15,2,3693,34,33.25,38.0259,41.40000000004527,Indonesia
2074-12-23,P012,89,C,North,82.9,18.2,2,4528,31,64.7,67.8122,82.90000000013677,India
2074-12-24,P016,103,E,East,32.99,13.03,3,2987,351,19.96,28.691403,32.99000000007905,Thailand
2074-12-25,P001,87,B,East,56.17,17.85,4,1912,290,38.32,46.143655,56.16999999998493,Thailand
2074-12-26,P015,60,C,North,41.05,4.24,4,2259,157,36.81,39.30948,41.049999999920274,Nepal
2074-12-27,P013,92,A,South,88.81,35.06,2,238,356,53.75,57.673214,88.81000000002248,Sri Lanka
2074-12-28,P010,86,E,North,35.44,4.62,4,3305,299,30.82,33.802672,35.43999999995152,India
2074-12-29,P018,69,A,West,71.78,13.51,4,4326,47,58.27,62.082522,71.77999999977936,Afghanistan
2074-12-30,P004,71,B,North,62.99,17.98,1,1076,87,45.010000000000005,51.664398,62.99000000008681,India
2074-12-31,P006,97,E,West,39.55,14.75,4,4947,400,24.8,33.716375,39.54999999999623,Iran
2075-01-01,P008,80,E,North,32.93,11.34,3,1802,331,21.59,29.195738,32.92999999999297,India
2075-01-02,P020,79,B,West,82.34,30.1,1,1375,386,52.24,57.55566,82.34000000008555,Iran
2075-01-03,P009,87,A,South,55.95,24.43,5,2924,50,31.520000000000003,42.281415,55.949999999936566,Indonesia
2075-01-04,P008,81,E,North,65.03,6.7,3,4812,187,58.33,60.67299,65.03000000004133,India
2075-01-05,P018,89,D,North,96.59,10.37,2,3835,307,86.22,86.573617,96.59000000003508,Nepal
2075-01-06,P007,86,D,West,45.82,8.72,5,1810,81,37.1,41.824496,45.819999999822485,Iran
2075-01-07,P019,76,A,East,83.29,32.92,4,312,342,50.370000000000005,55.870932,83.29000000003256,Bangladesh
2075-01-08,P018,83,E,South,67.49,21.18,2,1625,429,46.31,53.195618,67.49000000002414,Maldives
2075-01-09,P001,92,A,East,63.42,17.82,2,4146,111,45.6,52.118556,63.4200000002879,Bangladesh
2075-01-10,P011,88,D,East,14.91,0.9,4,3604,201,14.01,14.77581,14.910000000004226,Bangladesh
2075-01-11,P009,87,E,North,92.11,8.01,2,3318,456,84.1,84.731989,92.11000000006672,Bhutan
2075-01-12,P010,107,E,North,30.57,17.1,5,973,131,13.47,25.34253,30.569999999867346,Nepal
2075-01-13,P010,95,A,North,52.59,11.7,2,751,374,40.89,46.43697,52.590000000039474,Nepal
2075-01-14,P001,96,E,East,77.68,9.75,2,3011,411,67.93,70.1062,77.68000000014604,Bangladesh
2075-01-15,P017,86,A,South,57.01,10.28,1,680,196,46.73,51.149372,57.01000000012392,Sri Lanka
2075-01-16,P012,90,C,West,10.39,4.69,5,2829,358,5.7,9.902709,10.389999999831808,Afghanistan
2075-01-17,P012,83,C,West,95.41,29.1,4,605,399,66.31,67.64569,95.40999999985502,Pakistan
2075-01-18,P019,95,D,West,11.84,1.76,3,233,32,10.08,11.631616,11.839999999997854,Iran
2075-01-19,P017,87,D,South,18.09,7.83,3,4139,319,10.26,16.673553,18.089999999927212,Sri Lanka
2075-01-20,P007,90,B,East,30.17,16.4,2,4931,105,13.770000000000003,25.222120000000004,30.17000000025292,Thailand
2075-01-21,P011,89,C,East,63.91,22.89,5,1957,328,41.02,49.281001,63.90999999994515,Bangladesh
2075-01-22,P002,87,C,South,97.4,43.89,2,4875,210,53.510000000000005,54.651140000000005,97.40000000031787,Sri Lanka
2075-01-23,P016,117,B,North,93.04,23.63,4,2834,439,69.41000000000001,71.05464800000001,93.04000000000671,Bhutan
2075-01-24,P009,81,A,South,68.62,15.97,2,4919,169,52.650000000000006,57.66138600000001,68.6200000000965,Maldives
2075-01-25,P010,81,C,East,76.75,5.94,2,3114,477,70.81,72.19105,76.75000000010755,Myanmar
2075-01-26,P010,95,C,West,74.07,38.13,1,4792,386,35.93999999999999,45.82710899999999,74.07000000020327,Pakistan
2075-01-27,P003,82,D,West,71.83,14.49,5,4597,428,57.34,61.421833,71.82999999993999,Afghanistan
2075-01-28,P017,85,B,West,83.12,43.52,5,815,339,39.6,46.946176,83.11999999986023,Afghanistan
2075-01-29,P014,77,B,North,40.59,5.67,1,630,400,34.92,38.288547,40.590000000123474,Nepal
2075-01-30,P019,92,D,North,29.9,1.19,4,650,81,28.71,29.54419,29.89999999998132,Nepal
2075-01-31,P018,93,C,South,41.29,16.03,3,2748,404,25.26,34.671213,41.28999999998476,Indonesia
2075-02-01,P018,84,E,West,14.37,5.47,2,3747,100,8.899999999999999,13.583961,14.36999999990826,Iran
2075-02-02,P014,95,B,North,97.03,15.85,4,728,165,81.18,81.650745,97.02999999994104,India
2075-02-03,P003,69,C,East,76.56,42.17,3,1290,102,34.39,44.274648,76.5600000000176,Bangladesh
2075-02-04,P010,80,A,South,29.21,11.17,2,1686,397,18.04,25.947243,29.210000000060763,Maldives
2075-02-05,P013,86,B,East,33.02,14.18,4,2049,359,18.840000000000003,28.337764000000004,33.02000000002035,Myanmar
2075-02-06,P012,76,D,East,99.33,9.32,3,2697,288,90.00999999999999,90.072444,99.33000000002764,Myanmar
2075-02-07,P009,70,B,West,79.13,12.15,5,405,454,66.97999999999999,69.515705,79.1299999997795,Iran
2075-02-08,P010,84,D,East,48.31,12.01,5,1237,416,36.3,42.507969,48.30999999988732,Bangladesh
2075-02-09,P019,94,A,West,28.6,6.33,5,730,407,22.270000000000003,26.789620000000003,28.59999999986324,Afghanistan
2075-02-10,P016,100,C,South,13.64,4.9,1,3882,183,8.74,12.97164,13.640000000086255,Sri Lanka
2075-02-11,P003,82,D,East,70.24,23.0,3,100,127,47.24,54.0848,70.2399999998866,Bangladesh
2075-02-12,P012,95,D,West,80.2,15.7,3,4209,59,64.5,67.6086,80.19999999996514,Iran
2075-02-13,P008,94,A,East,19.7,2.93,3,1630,33,16.77,19.12279,19.70000000005729,Thailand
2075-02-14,P015,100,E,North,10.22,5.37,2,277,136,4.8500000000000005,9.671186,10.220000000063864,India
2075-02-15,P011,84,B,North,42.17,7.17,4,958,96,35.0,39.146411,42.1699999999414,Nepal
2075-02-16,P013,69,E,East,70.07,20.85,2,4119,182,49.21999999999999,55.460405,70.07000000011581,Thailand
2075-02-17,P006,88,B,North,93.14,25.36,1,2094,307,67.78,69.519696,93.14000000015372,Nepal
2075-02-18,P013,77,A,South,89.16,14.37,2,1310,366,74.78999999999999,76.347708,89.16000000002543,Indonesia
2075-02-19,P011,80,A,North,71.97,10.13,3,3391,443,61.84,64.679439,71.97000000003413,Bhutan
2075-02-20,P006,84,E,South,83.26,8.23,4,1984,194,75.03,76.407702,83.25999999988784,Maldives
2075-02-21,P006,84,A,West,42.03,2.85,3,2363,57,39.18,40.832145,42.02999999996809,Pakistan
2075-02-22,P005,89,C,South,32.06,11.89,5,2651,75,20.17,28.248066,32.05999999990781,Indonesia
2075-02-23,P007,94,E,West,21.18,9.36,2,3296,333,11.82,19.197552,21.180000000043865,Afghanistan
2075-02-24,P019,84,D,North,26.35,1.0,4,4640,218,25.35,26.0865,26.349999999851786,Bhutan
2075-02-25,P011,91,D,West,96.66,21.28,4,2112,53,75.38,76.090752,96.6599999999039,Iran
2075-02-26,P006,88,A,North,93.7,11.25,4,161,403,82.45,83.15875,93.69999999983006,India
2075-02-27,P009,97,A,West,14.22,4.53,1,4046,459,9.69,13.575834,14.220000000120947,Iran
2075-02-28,P020,86,B,South,52.29,13.12,2,2551,353,39.17,45.429552,52.29000000002996,Maldives
2075-03-01,P018,87,E,East,43.6,11.91,1,2044,93,31.69,38.40724,43.6000000001773,Thailand
2075-03-02,P008,84,E,East,68.66,25.95,2,3591,303,42.71,50.84273,68.66000000018761,Myanmar
2075-03-03,P018,86,C,East,39.56,3.11,4,2549,73,36.45,38.329684,39.55999999999796,Thailand
2075-03-04,P005,80,D,West,35.25,8.98,1,3919,486,26.27,32.08455,35.250000000125034,Iran
2075-03-05,P006,79,D,East,82.83,32.58,1,1699,349,50.25,55.843986,82.83000000015534,Myanmar
2075-03-06,P002,95,C,North,95.24,9.55,2,4259,154,85.69,86.14457999999999,95.24000000021296,Nepal
2075-03-07,P004,77,B,North,28.25,0.73,5,2531,227,27.52,28.043775,28.249999999903565,Bhutan
2075-03-08,P019,84,C,South,31.18,9.09,1,3127,372,22.09,28.345738,31.180000000065185,Indonesia
2075-03-09,P004,98,B,West,47.72,15.21,2,4915,119,32.51,40.461788,47.72000000015954,Pakistan
2075-03-10,P016,84,B,South,73.57,12.91,2,531,343,60.66,64.072113,73.57000000003009,Indonesia
2075-03-11,P001,96,B,East,25.04,11.64,2,3415,347,13.4,22.125344,25.040000000233142,Thailand
2075-03-12,P016,81,A,West,52.11,1.29,1,2950,249,50.82,51.437781,52.11000000001371,Pakistan
2075-03-13,P001,77,A,South,85.68,4.45,1,1473,220,81.23,81.86724000000001,85.68000000005807,Maldives
2075-03-14,P017,71,B,North,31.07,10.98,2,115,349,20.09,27.658514,31.07000000010792,India
2075-03-15,P005,100,C,East,14.29,4.55,5,2162,482,9.739999999999998,13.639805,14.289999999948751,Bangladesh
2075-03-16,P016,76,C,East,91.61,25.51,4,4372,305,66.1,68.240289,91.61000000002258,Bangladesh
2075-03-17,P003,95,C,East,80.88,26.72,1,3778,264,54.16,59.26886399999999,80.88000000032324,Bangladesh
2075-03-18,P010,77,A,South,72.89,24.28,1,590,309,48.61,55.192308,72.89000000008022,Indonesia
2075-03-19,P018,100,B,East,17.86,5.34,1,267,310,12.52,16.906276,17.86000000020156,Thailand
2075-03-20,P018,109,D,North,90.94,42.27,2,3266,99,48.67,52.499662,90.9400000001814,Nepal
2075-03-21,P017,70,C,East,37.47,13.23,3,2371,12,24.24,32.512719,37.47000000006012,Bangladesh
2075-03-22,P011,76,A,South,29.03,11.1,2,2414,213,17.93,25.80767,29.03000000005852,Maldives
2075-03-23,P009,95,E,South,53.87,39.46,1,852,399,14.409999999999997,32.612898,53.87000000008356,Indonesia
2075-03-24,P011,92,B,East,93.05,37.44,4,1047,353,55.61,58.21208,93.04999999997769,Myanmar
2075-03-25,P009,95,C,East,99.51,56.28,4,1341,12,43.23,43.50577200000001,99.51000000002531,Thailand
2075-03-26,P017,82,A,South,65.27,25.97,4,769,58,39.3,48.31938099999999,65.26999999996926,Sri Lanka
2075-03-27,P020,107,E,North,96.0,1.68,2,2491,211,94.32,94.3872,96.00000000004968,Nepal
2075-03-28,P005,88,B,North,50.8,17.46,4,163,497,33.34,41.93032,50.79999999985396,Nepal
2075-03-29,P012,75,D,East,12.67,5.87,3,2964,435,6.8,11.926271,12.670000000065864,Myanmar
2075-03-30,P018,85,B,East,34.81,6.41,4,1527,122,28.4,32.578679,34.8100000000228,Bangladesh
2075-03-31,P016,75,B,East,37.16,13.67,5,326,87,23.489999999999995,32.080228,37.15999999995197,Thailand
2075-04-01,P009,103,C,South,80.44,27.67,4,2881,122,52.77,58.182252,80.44000000000159,Sri Lanka
2075-04-02,P008,81,B,West,21.18,5.99,2,3037,139,15.19,19.911318,21.18000000002354,Afghanistan
2075-04-03,P006,92,E,West,25.74,12.6,5,2924,91,13.14,22.49676,25.739999999869728,Pakistan
2075-04-04,P017,83,E,South,65.28,11.94,2,4922,33,53.34,57.485568,65.2799999999508,Indonesia
2075-04-05,P014,81,B,East,21.76,8.45,2,360,203,13.310000000000002,19.921280000000003,21.760000000109883,Bangladesh
2075-04-06,P014,68,B,West,54.6,17.18,4,4797,42,37.42,45.21972,54.59999999981111,Iran
2075-04-07,P004,93,E,South,13.16,5.92,2,1074,345,7.24,12.380928,13.15999999999506,Indonesia
2075-04-08,P008,100,E,South,70.2,14.87,2,2566,307,55.330000000000005,59.76126,70.20000000004785,Sri Lanka
2075-04-09,P017,78,C,North,91.75,1.45,3,4549,312,90.3,90.419625,91.74999999992252,India
2075-04-10,P001,72,D,South,88.74,36.87,3,114,167,51.87,56.021562,88.7399999998577,Maldives
2075-04-11,P003,95,E,East,16.63,3.27,2,4314,232,13.36,16.086199,16.630000000218647,Thailand
2075-04-12,P017,71,D,North,63.19,41.89,4,3801,351,21.3,36.719709,63.190000000006,India
2075-04-13,P020,99,D,West,19.35,5.21,3,4367,346,14.14,18.341865,19.34999999983625,Iran
2075-04-14,P003,78,E,South,14.82,2.62,4,4745,302,12.2,14.431716,14.819999999997194,Maldives
2075-04-15,P007,76,C,North,64.93,13.98,3,391,105,50.95,55.85278600000001,64.92999999993805,India
2075-04-16,P011,90,B,South,61.52,40.41,4,4663,117,21.110000000000007,36.659768,61.52000000006253,Maldives
2075-04-17,P015,77,A,South,18.45,7.88,3,1335,349,10.57,16.99614,18.4500000000098,Indonesia
2075-04-18,P007,80,B,North,42.39,9.5,5,3348,209,32.89,38.36295,42.38999999993796,India
2075-04-19,P005,91,A,West,38.5,10.68,3,3103,242,27.82,34.3882,38.50000000001476,Afghanistan
2075-04-20,P017,63,E,South,40.82,8.0,2,2715,131,32.82,37.5544,40.81999999996962,Indonesia
2075-04-21,P005,104,B,East,39.99,3.97,1,1570,489,36.02,38.402397,39.99000000012701,Thailand
2075-04-22,P001,88,B,West,84.22,17.9,2,3950,243,66.32,69.14462,84.22000000014631,Afghanistan
2075-04-23,P007,74,A,West,41.82,12.18,5,4931,381,29.64,36.726324,41.81999999987975,Pakistan
2075-04-24,P017,77,C,South,39.74,3.84,5,2112,103,35.900000000000006,38.213984,39.73999999984213,Maldives
2075-04-25,P008,97,E,West,12.67,1.66,1,4635,306,11.01,12.459678,12.670000000086915,Afghanistan
2075-04-26,P012,93,E,North,81.14,52.98,5,646,292,28.160000000000004,38.15202800000001,81.13999999987155,Nepal
2075-04-27,P002,101,E,North,69.39,3.56,3,765,492,65.83,66.919716,69.38999999986109,Bhutan
2075-04-28,P017,80,B,West,40.73,2.63,3,3320,152,38.1,39.658801,40.72999999987625,Iran
2075-04-29,P020,90,D,South,50.67,4.51,5,2852,104,46.16,48.384783,50.66999999981982,Indonesia
2075-04-30,P014,91,A,East,81.47,10.18,5,4766,159,71.28999999999999,73.176354,81.46999999998238,Myanmar
2075-05-01,P003,94,B,South,40.98,11.45,5,4084,310,29.53,36.28779,40.97999999999177,Maldives
